Lemma#PoS	AFRAID	AMUSED	ANGRY	ANNOYED	DONT_CARE	HAPPY	INSPIRED	SAD
transmission#n	0.291512989	0.084663225	0.189992085	0.156770053	0.068678965	0.0741285	0.04011175	0.094142433
transmit#v	0.18003429	0.103338068	0.16017071	0.184363463	0.120443236	0.097291184	0.064819924	0.089539124
transmittal#n	0.009078561	0.041533433	0.526258167	0.080311956	0.122397757	0.06615064	0.115815604	0.038453881
transmitted#a	0.169230912	0.084174873	0.277349545	0.130591671	0.054711079	0.074083842	0.156227229	0.053630849
transmitter#n	0.070080035	0.088549032	0.209052173	0.006642334	0.109721454	0.059730345	0.062241487	0.393983141
transmitting#n	0.354198109	0.160794253	0.102986567	0.13669892	0.046120554	0.062100401	0.068498762	0.068602434
transmogrify#v	0	0	0.154881977	0.167143463	0.255644516	0.168966544	0.094921524	0.158441976
transnational#a	0.17844199	0.065471901	0.12675942	0.218725927	0.036176942	0.172919102	0.163791053	0.037713666
transparency#n	0.091403451	0.093485256	0.203045328	0.163350773	0.106807359	0.132437273	0.143930316	0.065540244
transparent#a	0.062636161	0.102378006	0.179304932	0.137837671	0.12350491	0.137187582	0.161204674	0.095946064
transparently#r	0	0.249887139	0.217157942	0.049320636	0.150543014	0.086660179	0.05041694	0.19601415
transpiration#n	0	0.13584354	0	0.01407196	0	0.339425777	0.510658723	0
transpire#v	0.079060573	0.112658647	0.201728258	0.151099016	0.107379121	0.109426875	0.159794609	0.078852902
transpiring#a	0	0	0	0	0	0.103730702	0	0.896269298
transplant#n	0.081023624	0.039442709	0.116721119	0.20952957	0.056554184	0.125243429	0.142306755	0.229178611
transplant#v	0.14986237	0.03740235	0.3521498	0.04596852	0.153131832	0.066333096	0.101029171	0.094122862
transplantable#a	0.603969394	0	0	0	0	0	0.396030606	0
transponder#n	0	0	0.075848394	0.018189568	0	0.053881019	0.065078606	0.787002413
transport#n	0.158290501	0.112476651	0.083323801	0.065904634	0.141940093	0.147067716	0.119469353	0.171527252
transport#v	0.127219147	0.104720113	0.140522009	0.135003065	0.093134511	0.098205103	0.102877984	0.198318068
transportation#n	0.104415849	0.112186157	0.13249958	0.168241814	0.079805723	0.17606808	0.099591017	0.127191781
transporter#n	0.101746121	0.044331188	0	0.327301764	0.088499863	0.206107809	0.232013256	0
transpose#v	0.053692692	0.074861179	0.024252557	0.135709519	0.20082065	0.337391048	0.098842333	0.074430022
transsexual#a	0	0.120642471	0.127178705	0.12080713	0.073112957	0.103786499	0.240597343	0.213874894
transsexual#n	0.021068544	0.257030148	0.070240773	0.226317737	0	0.057945471	0.331469691	0.035927637
transshipment#n	0.078990938	0.055066664	0.071359142	0.109808282	0.087029072	0.059140613	0.246607894	0.291997395
transverse#a	0.633877154	0	0	0	0	0	0	0.366122846
transvestite#a	0	0.238318761	0	0	0	0.585028782	0.176652457	0
transvestite#n	0	0.116944451	0	0.113065991	0	0.386357992	0.280279638	0.103351928
transylvania#n	0	0.584294206	0.015124461	0.133294811	0	0.251814422	0	0.0154721
trap#n	0.083435638	0.194202823	0.123282343	0.13920293	0.070663388	0.16453721	0.130123884	0.094551785
trap#v	0.24287129	0.061332398	0.119637845	0.055435569	0.054214172	0.074600644	0.102090075	0.289818007
trapeze#n	0	0.065403319	0	0	0.39170063	0.102170176	0.440725876	0
trapezoidal#a	0	0	0	0	0.373297916	0.349488964	0.27721312	0
trapped#a	0	0	0.026477156	0	0	0.110971834	0.049978806	0.812572204
trapper#n	0	0	0	0	0	0	0.102633876	0.897366124
trapping#n	0	0	0	0	0	0.452935347	0.547064653	0
trash#n	0.038931554	0.156839107	0.105735866	0.078341858	0.14613222	0.102859169	0.280291368	0.090868859
trash#v	0.002987006	0.218643669	0.123677274	0.054735521	0.210448518	0.089455007	0.156280247	0.143772757
trashy#a	0	0.18598929	0	0.15938676	0.438805269	0.020753161	0.190084561	0.004980959
trauma#n	0.061587792	0.064461672	0.187141693	0.116531017	0.0742195	0.078292774	0.211351373	0.20641418
traumatic#a	0.11050688	0.026500219	0.131559094	0.12720454	0.04172654	0.086126732	0.179831564	0.29654443
traumatize#v	0.10688572	0.077617552	0.102817281	0.061910779	0.154089732	0.159706915	0.132327232	0.204644788
traumatology#n	0	0.25529062	0	0	0	0.555476626	0.189232753	0
travail#n	0.17239931	0.116732867	0.078046766	0.147210554	0.012158494	0.178164164	0.069222071	0.226065774
travel#n	0.105996509	0.110385004	0.098448892	0.112834285	0.120256821	0.170536482	0.189824534	0.091717474
travel#v	0.114144503	0.122446985	0.116772039	0.122532313	0.103609578	0.118551472	0.192319344	0.109623766
traveled#a	0.132529722	0.10360655	0.151643112	0.131728454	0.071919837	0.121601005	0.19156832	0.095403
traveler#n	0.149020775	0.149269049	0.054974934	0.111543602	0.088734567	0.154140126	0.206442526	0.08587442
traveling#n	0.022572139	0.101079584	0.154822886	0.210773978	0.069807956	0.103611797	0.307393688	0.029937972
travelled#a	0.209080422	0	0.393499764	0	0.181860385	0	0.135050539	0.08050889
traveller#n	0.040133927	0.218756251	0.081878909	0.098649843	0.151155617	0.19890915	0.093065573	0.11745073
travelling#n	0.248296709	0.032536499	0.177787387	0.030670991	0.180246582	0.086111061	0.194748805	0.049601965
travelogue#n	0.143356609	0.057107239	0.015417387	0.116465509	0.085503847	0.200972326	0.371714028	0.009463056
traverse#n	0	0.215435409	0.124078182	0.260363124	0	0.377910508	0	0.022212776
traverse#v	0.245441781	0.110699564	0.047817351	0.090570104	0.07630524	0.10780156	0.18052196	0.140842441
travesty#n	0.028500716	0.027940218	0.257470875	0.103552062	0.179729145	0.111931973	0.220912333	0.069962678
trawl#n	0.514096424	0.038242852	0.23598904	0	0	0.020955173	0	0.190716511
trawl#v	0.370534589	0.194257084	0	0	0.151976477	0.003222064	0.130371121	0.149638665
trawler#n	0.344094234	0.109443951	0.018132869	0	0	0.149513799	0.014446868	0.364368278
tray#n	0	0.094499398	0.017793155	0.39972331	0.120931008	0.114688169	0.185445348	0.066919613
treacherous#a	0.111372814	0.098362654	0.160322698	0.218731057	0.018327374	0.168621137	0.072424699	0.151837567
treacherously#r	0.797560149	0	0.100069861	0	0	0	0	0.10236999
treachery#n	0.00470233	0.204882397	0.079650179	0.074282804	0.036811235	0.142082993	0.38878192	0.068806142
treacly#a	0	0.308892666	0	0	0	0.158763776	0.532343558	0
tread#n	0	0.211009891	0	0.09836281	0.473902025	0.173434326	0	0.043290948
tread#v	0.078843924	0.121732738	0.083655087	0.193930044	0.111844072	0.140077271	0.185765244	0.08415162
treadmill#n	0.011163317	0.468150525	0.031514878	0.003526943	0.009709973	0.222382218	0.240656444	0.012895702
treason#n	0.159383323	0.074502776	0.222889646	0.208092136	0.134960911	0.074369878	0.064428896	0.061372434
treasonous#a	0.048142311	0.367076419	0.380546146	0.091260602	0.020937348	0.016091164	0.038870479	0.037075532
treasure#n	0.064553599	0.162291745	0.117676063	0.108304956	0.101542228	0.142884375	0.150651894	0.152095141
treasure#v	0.032137956	0.110111626	0.026393556	0.116305768	0.09783878	0.201751331	0.241084574	0.174376409
treasured#a	0.016754713	0.061320795	0.147575392	0.148217732	0.04663497	0.118722594	0.187225949	0.273547855
treasurer#n	0.11396561	0.110003888	0.213757221	0.161222414	0.070171991	0.147819897	0.081068896	0.101990083
treasury#n	0.144519802	0.09393255	0.072382068	0.213854157	0.129002972	0.142364394	0.06294419	0.140999866
treat#n	0.034890478	0.249708048	0.057899943	0.058663186	0.113739439	0.181194724	0.233107621	0.070796562
treat#v	0.123535249	0.096254716	0.150206616	0.098632808	0.1304303	0.105976644	0.131811142	0.163152525
treated#a	0.21792383	0	0.057902612	0.321304384	0	0.117685319	0.125582434	0.159601421
treatise#n	0	0.022665225	0.416635148	0.029218045	0.208640617	0.108959639	0.149337531	0.064543794
treatment#n	0.191696972	0.077065363	0.140247484	0.096077689	0.114612114	0.110262771	0.108688738	0.161348868
treaty#n	0.233927369	0.172962982	0.121359763	0.112614419	0.07490943	0.120323415	0.090040396	0.073862225
treble#a	0.013452464	0.057440659	0	0.134305581	0.351032899	0.081294429	0.221577145	0.140896824
treble#n	0	0.099321966	0.005097354	0.081290992	0.16294283	0.305978493	0.188063748	0.157304617
treble#v	0.029127858	0.304586952	0.104158149	0.266877334	0.025335722	0.147983284	0.065850571	0.056080131
tree#n	0.095486888	0.114102101	0.212250347	0.079023416	0.050316429	0.100257933	0.177838035	0.17072485
treetop#n	0	0	0	0.216469805	0	0.244276355	0.473296573	0.065957268
trek#n	0.035584899	0.308408423	0.02275453	0.05418172	0.101433472	0.194946213	0.205759273	0.076931471
trek#v	0.012976759	0.106955315	0.039890749	0.006833137	0.095942254	0.195326369	0.429229781	0.112845636
trekker#n	0	0.060080277	0.051904083	0	0.239880614	0.202793311	0.445341715	0
trellis#n	0.67759506	0	0	0.012974524	0	0.090592189	0.218838227	0
tremble#n	0	0.349259112	0.1005764	0	0	0.035723624	0	0.514440864
tremble#v	0.051258343	0.067000389	0.065600112	0.080325121	0.249676304	0.017269733	0.23043941	0.238430587
trembling#a	0	0.114153394	0	0.243970263	0.083958853	0.37977945	0.17813804	0
tremendous#a	0.157397675	0.110822707	0.074124284	0.101248575	0.15309441	0.130432042	0.165724559	0.107155748
tremendously#r	0.076217547	0.056414078	0.129273521	0.055123352	0.150161798	0.211535213	0.160741907	0.160532584
tremor#n	0.664353961	0.043885323	0.024158889	0.012681107	0.016138641	0.022578835	0.022134906	0.194068336
tremor#v	0.092451991	0	0	0	0.045951845	0.052973663	0	0.808622501
trench#n	0.258877884	0.361969332	0.004441157	0.000877104	0.076064392	0.068665464	0.121937693	0.107166973
trenchant#a	0	0	0	0	0	0	0	1
trend#n	0.185093749	0.139222771	0.091629255	0.123860025	0.125300459	0.123868386	0.103927254	0.1070981
trend#v	0.090517849	0.243866666	0.107579707	0.101330803	0.163324112	0.099327976	0.106010924	0.088041962
trendsetting#a	0	0	0	0	1	0	0	0
trendy#a	0.018965443	0.235917747	0.061750461	0.087482462	0.240846636	0.105228071	0.159253614	0.090555566
trent#n	0	0.275070696	0.004849733	0.048847589	0.093389969	0.485765166	0.045772263	0.046304584
trento#n	0.733369267	0	0.008040218	0.004499048	0	0	0.004599053	0.249492414
trepidation#n	0	0	0	0	0.062901362	0.174998534	0.511484392	0.250615712
trespass#n	0.087165908	0.155366719	0.492151736	0.07009986	0.006892531	0.003178306	0.005118432	0.180026508
trespass#v	0.04522792	0.137941887	0.455011491	0.080539841	0	0.091801742	0.002655809	0.186821309
trespasser#n	0.06054193	0.087927863	0.243078245	0.433559863	0.078990027	0.016188506	0.009776406	0.06993716
trespassing#a	0.010736241	0.243246788	0.551627639	0.027136098	0	0.029425689	0.057212268	0.080615276
tress#n	0	0.258474978	0	0.204465815	0	0.039656787	0.383186281	0.114216139
trevino#n	0	0.530850537	0	0	0	0	0	0.469149463
trey#n	0.003511338	0.143428478	0.04526831	0.078210825	0.109187617	0.259960202	0.208662009	0.15177122
triad#n	0.002792954	0.302399933	0.086206249	0.237367479	0.036440119	0.045369144	0.158755732	0.13066839
trial#n	0.091847079	0.092667215	0.234792704	0.128240242	0.149502362	0.118113252	0.088088776	0.09674837
trial-and-error#a	0	0.032996664	0	0	0	0.205033149	0.397452154	0.364518032
triangle#n	0.078093361	0.138973256	0.057320482	0.080495163	0.182340037	0.119971555	0.2165089	0.126297245
triangular#a	0.099010291	0.307540577	0.015628709	0.153379521	0.194464988	0.121271152	0.106245079	0.002459683
triangulate#v	0	0.252160424	0.019804042	0	0.068644972	0.174682047	0.464449273	0.020259243
triangulation#n	0	0.527186357	0	0.055491776	0	0.076970357	0.34035151	0
tribal#a	0.067736114	0.091003793	0.343108995	0.070706305	0.094459532	0.079844889	0.079942278	0.173198093
tribalism#n	0	0	0	0	0	1	0	0
tribe#n	0.100977509	0.115632929	0.218633557	0.079803153	0.072517787	0.094405217	0.151406206	0.166623641
tribesman#n	0.148895111	0.003948864	0.298260075	0.094902079	0.069823083	0.047949368	0.094920805	0.241300615
tribulation#n	0	0.131503594	0	0.081154647	0.016756922	0.234385869	0.516417036	0.019781932
tribunal#n	0.108301685	0.080875437	0.268129908	0.159090837	0.113430816	0.125442356	0.077058572	0.06767039
tribune#n	0.398443806	0.083985684	0.155130139	0.072071273	0.097555678	0.050068266	0.080672241	0.062072913
tributary#a	0.78650687	0	0	0	0	0.21349313	0	0
tributary#n	0	0.086569381	0.114675459	0.031619362	0.002560317	0.124358832	0.177772097	0.462444551
tribute#n	0.048579675	0.114378705	0.071800986	0.063297089	0.109381925	0.13728165	0.226543659	0.22873631
triceps#n	0	0	0	0	0.57017185	0	0.42982815	0
triceratops#n	0	0	0	0	0	0	0.102633876	0.897366124
trick#n	0.062293068	0.238542731	0.121517133	0.145406263	0.112631218	0.112887466	0.158319655	0.048402466
trick#v	0.219441499	0.144643084	0.075187148	0.094810848	0.155797688	0.066325281	0.082380565	0.161413888
trickery#n	0.289729442	0.100989012	0	0.146459572	0	0.294392501	0.168429474	0
trickily#r	0	0.151857338	0.131191404	0	0.303157986	0.279586403	0	0.13420687
trickle#n	0.126726209	0.100735966	0.094309624	0.224945914	0.070680428	0.105795933	0.112161176	0.16464475
trickle#v	0.054013504	0.105485271	0.102232875	0.143782101	0.096628663	0.16793653	0.167515446	0.16240561
trickster#n	0	0.832885951	0.089942539	0	0	0	0.07717151	0
tricky#a	0.139246069	0.162014706	0.056547638	0.132352147	0.164105979	0.131680609	0.134153964	0.079898888
tricolor#a	0	0	0	0	0	1	0	0
tricolor#n	0	0.307904268	0	0	0.21694581	0.394597336	0.080552586	0
tricolour#n	0	1	0	0	0	0	0	0
tricycle#n	0.058674669	0.108501706	0.16679862	0.076953	0.061421056	0.125696138	0.286229441	0.11572537
tridacna#n	0	0	0	0	0	0.456664075	0.543335925	0
trident#n	0	0.433432543	0.075470069	0.002436382	0.285071608	0.039693697	0.128262731	0.035632969
tried#a	0.095895044	0.235893364	0.126335473	0.127500369	0.187673701	0.11699022	0.093556913	0.016154916
triennial#a	0	0	0.1974978	0.331540281	0.027382755	0.038581967	0.404997196	0
trier#n	0.013371206	0.069910647	0.047814022	0.236572219	0.005815209	0.165360898	0.453432688	0.007723111
trifle#n	0	0.438370974	0	0	0	0.06929562	0.492333406	0
trifle#v	0.113956069	0.12247274	0.237347902	0.019201773	0.188328392	0.183842237	0.082194728	0.052656159
trigger#n	0.268554081	0.098134454	0.115608478	0.072726069	0.090736874	0.086505739	0.102743186	0.164991118
trigger#v	0.278105533	0.086991088	0.134453661	0.097999091	0.082916005	0.072844875	0.060062681	0.186627066
trigger-happy#a	0.067003943	0.013137248	0.578820836	0.101612409	0	0.114664994	0.075739314	0.049021256
triggerman#n	0.353315541	0	0.201502254	0	0	0.239048373	0	0.206133832
triglyceride#n	0.182125651	0.049595542	0	0.014385212	0	0	0	0.753893594
trigonometry#n	0.276367373	0.120414359	0	0.18710489	0	0	0.089256474	0.326856903
trike#n	0.085801254	0.151872281	0.012111167	0.125374876	0	0.153429173	0.361970264	0.109440985
trilateral#a	0.273165106	0.211854031	0	0.003452156	0.137809118	0.166536942	0.049404466	0.157778183
trill#n	0	0	0	0	0	0.121257336	0.878742664	0
trillion#a	0	0.169267635	0	0.431451135	0	0.023609145	0.262343632	0.113328453
trillion#n	0.14705128	0.102326057	0.092291129	0.155576073	0.127550736	0.133749989	0.118730357	0.12272438
trilogy#n	0.076419257	0.267878559	0.050929478	0.125986172	0.185288276	0.12804533	0.072923142	0.092529786
trim#a	0	0	0	0.006665195	0.302772467	0.152307742	0.538254596	0
trim#n	0	0.336122218	0.011615203	0.01191574	0.353399786	0.115058163	0.074190954	0.097697935
trim#v	0.116546539	0.141952591	0.039770381	0.056720386	0.282360827	0.181316441	0.071858632	0.109474203
trimaran#n	0	0	0	0	0	0	0	1
trimester#n	0	0.224445057	0	0.275424781	0	0.333761512	0.16636865	0
trimmed#a	0	0.031690199	0	0.260433151	0.411217464	0.142621631	0	0.154037555
trimming#n	0	0.474675446	0	0.031181849	0	0.172045605	0.308941934	0.013155166
trinidad#n	0.061409463	0.213753477	0.094515212	0.08989468	0.085463371	0.125616662	0.191278198	0.138068937
trinidadian#a	0	0	0.162517979	0	0	0.541167999	0.296314021	0
trinity#n	0.211004727	0.075153701	0.07059936	0.075130301	0.115073009	0.151352241	0.218502274	0.083184387
trinket#n	0.043764934	0.097249632	0.021415624	0.016592532	0.095168019	0.194845794	0.411312803	0.119650661
trio#n	0.094110406	0.258912719	0.093705163	0.087359203	0.111872924	0.153233781	0.127293772	0.073512031
trip#n	0.112300848	0.157267211	0.08153065	0.130709835	0.123619964	0.130990833	0.166061635	0.097519024
trip#v	0.09091541	0.087101835	0.126580534	0.191601134	0.094355857	0.121965233	0.1838482	0.103631796
tripartite#a	0.066050315	0.143891918	0.071968936	0.070292083	0.287256346	0.234710862	0.034804543	0.091024997
tripe#n	0	0.616141949	0	0	0	0.383858051	0	0
triple#a	0.141291916	0.12239722	0.168223441	0.067529791	0.08861155	0.146557209	0.10291872	0.162470154
triple#n	0.094771386	0.134595223	0.086677541	0.121552219	0.193279461	0.233139347	0.081012626	0.054972198
triple#v	0.094592896	0.087112464	0.187253654	0.151058711	0.163433851	0.143483163	0.106508473	0.066556789
triple-decker#n	0	0	0	0	0	0	0	1
triplet#n	0	0.165104605	0.042026643	0	0.026486032	0.038449359	0.015297859	0.712635502
tripling#n	0.781568753	0	0.0372641	0	0	0.034831041	0.084139299	0.062196808
tripod#n	0	0.083206466	0.046590885	0.145251394	0.126118967	0.076123405	0.426023542	0.09668534
tripoli#n	0.369692998	0.067923911	0.143068145	0.058869555	0.068122265	0.085950873	0.01642311	0.189949143
tripper#n	0	0	0	0	0	0	0	1
tripping#a	0.145863484	0	0.109808935	0.353311937	0.126873616	0.11375851	0.094217057	0.05616646
trisomy#n	0	0	0	0.0497642	0	0.029482237	0.920753563	0
tristan#n	0.040154672	0.069982198	0.020310268	0.094355714	0.28814744	0.210379858	0.21965361	0.057016241
tristram#n	0	0.247079814	0	0	0	0.111495507	0.538666289	0.102758391
trite#a	0.142450463	0.265192077	0.032496832	0	0.048811035	0.126967663	0.362473474	0.021608457
tritely#r	0	0	0.144166321	0	0	0.102412562	0.753421117	0
triumph#n	0.079206357	0.163293697	0.058687077	0.093348159	0.122468192	0.206307763	0.157448132	0.119240624
triumph#v	0.092127878	0.068783438	0.099154257	0.120523116	0.080939178	0.194908677	0.187045929	0.156517528
triumphal#a	0.240685955	0.203380022	0	0.235040189	0.088815667	0.232078167	0	0
triumphant#a	0.022737624	0.108503845	0.038310228	0.049259888	0.106421399	0.27156834	0.275203196	0.127995479
triumphantly#r	0.002311999	0.127933058	0.013053889	0.078889001	0.370024186	0.064603249	0.113496925	0.229687694
triumvirate#n	0.01382889	0.175050886	0.095887694	0.159587307	0.154471474	0.151802473	0.05571024	0.193661034
trivia#n	0.104601311	0.130152269	0.184966448	0.203552527	0.123102455	0.08682898	0.0607897	0.106006311
trivial#a	0.014958725	0.121463915	0.040949914	0.134048404	0.108821441	0.149267612	0.307434713	0.123055276
triviality#n	0	0.035510284	0.008765076	0.058855862	0.050635994	0.143209868	0.680606557	0.022416359
trivialize#v	0.119903517	0.09314543	0.087466817	0.237866004	0.145525618	0.101527756	0.166605046	0.047959813
trna#n	0.651556382	0	0	0	0	0.348443618	0	0
troche#n	0	0	1	0	0	0	0	0
troika#n	0.444220208	0.0062435	0.055207496	0.068176203	0.0476569	0.057024139	0.1562617	0.165209855
trojan#a	0	0.102992117	0	0.021337797	0.205606678	0.191877429	0.387164696	0.091021282
trojan#n	0.837445774	0	0	0.162554226	0	0	0	0
troll#n	0.04571383	0.347453157	0.100566179	0.108481816	0.15993312	0.056092613	0.161418444	0.020340841
troll#v	0.182357097	0.394325818	0.149993356	0.017070807	0.07637074	0.129126525	0.006543847	0.04421181
trolley#n	0	0.532253186	0.114955002	0	0	0	0	0.352791812
trombone#n	0	0.328972588	0	0	0	0.260334187	0.410693225	0
trombonist#n	0	0	0	0.353585531	0	0	0	0.646414469
trompillo#n	0	0	0	0	1	0	0	0
troop#n	0.253735203	0.077014852	0.179484549	0.097877704	0.070663936	0.085022351	0.05220261	0.183998796
troop#v	0.07412647	0.102705086	0.115328025	0.184546021	0.126158032	0.167949274	0.120817793	0.108369299
trooper#n	0.015561274	0.181028904	0.166936428	0.207473556	0.069030348	0.086132294	0.015579726	0.258257471
troops#n	0.051502232	0.092964581	0.138471092	0	0.025598395	0.099350465	0	0.592113234
trope#n	0	0.29993802	0.004858502	0.122339778	0.104785888	0.329606049	0.063919125	0.074552638
trophy#n	0.039889948	0.140772477	0.042178993	0.092455732	0.154335543	0.244705392	0.176994011	0.108667903
tropic#a	0	0.079559113	0	0.180282509	0.41691975	0.076290237	0.246948391	0
tropic#n	0.428843249	0.128895629	0.016401051	0.060861325	0.109709541	0.072665094	0.111096707	0.071527404
tropical#a	0.374819941	0.039652675	0.0529135	0.058465674	0.077376166	0.0750276	0.057382557	0.264361887
troposphere#n	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
trot#n	0	0	0	0	0	1	0	0
trot#v	0	0.355859987	0.080517846	0.028671492	0.205794947	0.062397921	0.241797634	0.024960172
trotter#n	0	0.622207163	0.024322731	0	0	0.146865797	0.20660431	0
trouble#n	0.0998258	0.148372569	0.108643494	0.121625543	0.112308076	0.12658164	0.101608616	0.181034263
trouble#v	0.213688291	0.137806125	0.082211302	0.128264304	0.09115488	0.111164031	0.09889555	0.136815519
trouble-free#a	0.125	0.125	0.125	0.125	0.125	0.125	0.125	0.125
trouble-shoot#v	0	0	0	0	0	0.383079017	0.616920983	0
troubled#a	0.235242019	0.100112254	0.071324681	0.093439929	0.134968707	0.120905979	0.081863997	0.162142435
troublemaker#n	0.235613631	0.020865405	0.142043914	0.062941021	0.369890359	0.019719983	0.00804251	0.140883177
troubleshoot#v	0.502346976	0.225249554	0	0.012327122	0.012726605	0.030646787	0.211068937	0.005634019
troubleshooter#n	0.110637034	0.092156606	0.047769129	0.100751804	0.050947028	0.14095716	0.042037275	0.414743964
troublesome#a	0.189869585	0.117780714	0.105991868	0.071171575	0.163751012	0.089707751	0.040534139	0.221193357
troubling#a	0.39862136	0.140026474	0.128758381	0.059266159	0.043190672	0.04960615	0.047219518	0.133311286
trough#n	0.097349253	0.445362278	0.036643228	0.030756561	0	0.17570613	0.055806391	0.158376159
trounce#v	0.122858636	0.17986078	0.133556178	0.104337422	0.135930695	0.157161938	0.062216375	0.104077977
trouncing#n	0	1	0	0	0	0	0	0
troupe#n	0.22082231	0.221428362	0.00795404	0.016690595	0.215967928	0.221212132	0.059715582	0.036209051
trouser#n	0	0	0	0	0.951261256	0.048738744	0	0
trout#n	0	0.038413622	0.003174313	0.032456812	0.89156304	0.023164604	0.009161163	0.002066448
trove#n	0.137768182	0.163804674	0.066607841	0.075059088	0.183742763	0.134418821	0.096898141	0.14170049
troy#n	0.094927148	0.156651509	0.070123116	0.188945317	0.147591458	0.162767738	0.112284814	0.066708899
truancy#n	0	0	0	0	0	0.073088107	0.926911893	0
truant#a	0	0.025470582	0.181535857	0	0	0.328259406	0.363438607	0.101295547
truce#n	0.141622772	0.102871081	0.137172951	0.096286882	0.12726848	0.159007871	0.026975864	0.208794099
truck#n	0.163005465	0.091282751	0.160515677	0.088285731	0.037813219	0.073929452	0.10575519	0.279412514
truck#v	0.341538728	0.002081256	0.022475276	0.1403531	0.068555546	0.004789781	0.153500556	0.266705756
trucker#n	0	0.490546561	0.00588596	0.021737723	0.103370011	0.041812559	0.040401657	0.296245529
trucking#n	0	0.194095924	0	0.53528886	0.177859817	0.092755399	0	0
trudge#n	0	0	0	0	0	0.144630809	0.855369191	0
trudge#v	0.074534537	0.09612598	0.00673333	0.069703473	0.127068636	0.13432844	0.26190236	0.229603243
true#a	0.078309971	0.145785964	0.100213083	0.133401538	0.141512845	0.113400687	0.188528285	0.098847628
true#n	0.052124722	0.241871595	0.063765859	0.151508406	0.256163317	0.134499783	0.058920274	0.041146044
true#r	0.433442352	0.566557648	0	0	0	0	0	0
true#v	0.003259277	0.154788694	0.176662685	0.17299584	0.082213657	0.108502838	0.285261709	0.0163153
true-blue#a	0.074598675	0.065005877	0.016045534	0.047137469	0.482015669	0.059841557	0.251251633	0.004103586
true-to-life#a	0	0.358773959	0	0	0.068463419	0.360222659	0.179900049	0.032639914
truffaut#n	0	0.01687317	0	0	0	0.19304927	0.677172482	0.112905078
truffle#n	0	0.532234175	0.036133877	0.024263229	0.20665856	0.099145377	0.08215846	0.019406322
truism#n	0.144064831	0.167385646	0.162682311	0.101146441	0.03944917	0.146240813	0.10856447	0.130466318
truly#r	0.061263993	0.14060524	0.069470023	0.09756335	0.138737489	0.137607696	0.257626411	0.097125797
truman#n	0.207456227	0.307092532	0	0.013444882	0.187387937	0.041959896	0.069577665	0.173080862
trumbo#n	0	0.520682521	0	0	0	0.479317479	0	0
trump#n	0.073720956	0.211941997	0.080634398	0.177298734	0.181356964	0.095013108	0.140480589	0.039553254
trump#v	0.063276287	0.183211601	0.104899779	0.172409262	0.131935999	0.121977512	0.121890771	0.100398789
trumped-up#a	0.47339881	0	0.064265976	0.053941765	0.114754833	0.144222376	0	0.149416239
trumpet#n	0.003560477	0.009307883	0.023453481	0.185608236	0.182719501	0.18636332	0.315073351	0.093913753
trumpet#v	0.073929866	0.139423063	0.143708454	0.198363849	0.086859721	0.172014154	0.152347099	0.033353794
trumpeter#n	0	0.765197567	0	0	0	0.234802433	0	0
trumpets#n	0.163733962	0	0.133534037	0	0.166153808	0.40132917	0.061693373	0.073555649
truncate#v	0	0	0	0.792118912	0.06321074	0.009715981	0.134954367	0
truncated#a	0	0.478001527	0	0.021006755	0	0.146675743	0.354315975	0
truncheon#n	0.020541077	0.023866209	0.499993994	0.051918046	0.065511776	0.061333433	0	0.276835464
trundle#v	0.033704415	0.190906912	0.012686677	0.102226425	0	0.011716035	0.513785386	0.13497415
trunk#n	0.149055182	0.118812157	0.085681034	0.040886557	0.036181337	0.091298864	0.186213376	0.291871494
trunks#n	0.248792791	0.108400004	0	0	0	0	0.642807205	0
truss#n	0.584333843	0.254596569	0	0	0	0.019530869	0.141538719	0
truss#v	0	0.34662667	0	0	0	0.65337333	0	0
trust#n	0.09445441	0.108571107	0.171493226	0.126032092	0.146413212	0.124256011	0.127547765	0.101232176
trust#v	0.09899703	0.143418549	0.108110636	0.140590835	0.117538341	0.108879117	0.166056609	0.116408882
trusted#a	0.130971177	0.140638577	0.119450282	0.209020021	0.153471861	0.102193992	0.096904729	0.047349361
trustee#n	0.023617077	0.102900541	0.175016029	0.131044149	0.071898352	0.117815117	0.150642047	0.227066687
trusting#a	0.161897108	0.141078422	0.093753359	0.007869205	0.194981309	0.094905442	0.032176491	0.273338663
trustor#n	0	0	0.402173679	0	0	0.374975047	0	0.222851274
trustworthiness#n	0.147242681	0.23445451	0.059454419	0.106572884	0.149030699	0.134579649	0.098566386	0.070098772
trustworthy#a	0.149078378	0.067119174	0.098200525	0.136589653	0.086446644	0.102978277	0.299312736	0.060274613
trusty#a	0.001772933	0.189256088	0.034034827	0.091863135	0.225148916	0.076799395	0.329240361	0.051884344
trusty#n	0	0	0	0	0	0.034746503	0.965253497	0
truth#n	0.065432769	0.107210792	0.137758009	0.139142133	0.147398433	0.094935477	0.222841144	0.085281244
truthful#a	0.090447313	0.110814659	0.192195729	0.105511234	0.117335648	0.156168987	0.120215109	0.107311322
truthfully#r	0.023969983	0.053263464	0.264360429	0.189327142	0.059768129	0.183202381	0.203341322	0.02276715
truthfulness#n	0.096693358	0.048449131	0.396113529	0.04989725	0.178022071	0.078427306	0.104615107	0.047782249
